source_id,source,target_id,target,amount,year,amount2
300,Kellogg Foundation,179,Detroit Wayne County Health Authority,1499388,2012,"1,000,000 - 2,999,999"
300,Kellogg Foundation,184,Detroiters Working for Environmental Justice,84234,2013,"50,000 - 99,999"
300,Kellogg Foundation,184,Detroiters Working for Environmental Justice,250000,2013,"250,000 - 499,999"
300,Kellogg Foundation,184,Detroiters Working for Environmental Justice,500000,2012,"500,000 - 999,999"
300,Kellogg Foundation,188,"Don Bosco Hall, Inc",50000,2013,"50,000 - 99,999"
300,Kellogg Foundation,193,Eastern Market Corporation,56705,2011,"50,000 - 99,999"
300,Kellogg Foundation,193,Eastern Market Corporation,100000,2011,"100,000 - 249,999"
300,Kellogg Foundation,193,Eastern Market Corporation,110980,2011,"100,000 - 249,999"
300,Kellogg Foundation,193,Eastern Market Corporation,180000,2011,"100,000 - 249,999"
300,Kellogg Foundation,193,Eastern Market Corporation,750000,2012,"500,000 - 999,999"
300,Kellogg Foundation,193,Eastern Market Corporation,1000000,2011,"1,000,000 - 2,999,999"
300,Kellogg Foundation,196,Education Achievement Authority,1000000,2012,"1,000,000 - 2,999,999"
300,Kellogg Foundation,203,Engineering Society of Detroit,35000,2011,"10,000 - 49,999"
300,Kellogg Foundation,210,Excellent Schools Detroit,872500,2011,"500,000 - 999,999"
300,Kellogg Foundation,210,Excellent Schools Detroit,4500000,2012,"3,000,000 +"
300,Kellogg Foundation,222,Focus: HOPE,21500,2013,"10,000 - 49,999"
300,Kellogg Foundation,222,Focus: HOPE,100000,2013,"100,000 - 249,999"
300,Kellogg Foundation,222,Focus: HOPE,125000,2011,"100,000 - 249,999"
300,Kellogg Foundation,222,Focus: HOPE,250000,2012,"250,000 - 499,999"
300,Kellogg Foundation,228,"Franklin-Wright Settlements, Inc",420000,2012,"250,000 - 499,999"
300,Kellogg Foundation,241,"Gleaners Community Food Bank, Inc",140000,2013,"100,000 - 249,999"
300,Kellogg Foundation,241,"Gleaners Community Food Bank, Inc",150000,2011,"100,000 - 249,999"
300,Kellogg Foundation,241,"Gleaners Community Food Bank, Inc",500000,2009,"500,000 - 999,999"
300,Kellogg Foundation,241,"Gleaners Community Food Bank, Inc",1250000,2013,"1,000,000 - 2,999,999"
300,Kellogg Foundation,252,Greening of Detroit,100000,2012,"100,000 - 249,999"
300,Kellogg Foundation,252,Greening of Detroit,200000,2011,"100,000 - 249,999"
300,Kellogg Foundation,252,Greening of Detroit,600000,2011,"500,000 - 999,999"
300,Kellogg Foundation,255,"Harriet Tubman Center, Inc",750000,2012,"500,000 - 999,999"
300,Kellogg Foundation,263,Henry Ford Health System Foundation,799999,2012,"500,000 - 999,999"
300,Kellogg Foundation,272,"Hospice of Michigan, Inc",10000,2013,"10,000 - 49,999"
300,Kellogg Foundation,283,Invest Detroit Foundation,300000,2013,"250,000 - 499,999"
300,Kellogg Foundation,283,Invest Detroit Foundation,3000000,2012,"3,000,000 +"
300,Kellogg Foundation,298,Keep Growing Detroit,200000,2013,"100,000 - 249,999"
300,Kellogg Foundation,311,"Land Assembly for Neighborhood Development, Inc",400000,2012,"250,000 - 499,999"
300,Kellogg Foundation,319,Living Arts,52000,2011,"50,000 - 99,999"
300,Kellogg Foundation,319,Living Arts,300000,2011,"250,000 - 499,999"
300,Kellogg Foundation,322,Local Initiatives Support Corporation (LISC),750000,2013,"500,000 - 999,999"
300,Kellogg Foundation,329,Marygrove College,1538218,2012,"1,000,000 - 2,999,999"
300,Kellogg Foundation,330,Matrix Human Services,50000,2013,"50,000 - 99,999"
300,Kellogg Foundation,330,Matrix Human Services,572304,2012,"500,000 - 999,999"
300,Kellogg Foundation,332,Maurice and Jane Sugar Law Center for Economic and Social Justice,400000,2013,"250,000 - 499,999"
300,Kellogg Foundation,338,Metropolitan Organizing Strategy Enabling Strength (MOSES),105000,2011,"100,000 - 249,999"
300,Kellogg Foundation,338,Metropolitan Organizing Strategy Enabling Strength (MOSES),1200000,2012,"1,000,000 - 2,999,999"
300,Kellogg Foundation,348,Michigan Nonprofit Association (MNA),300000,2013,"250,000 - 499,999"
300,Kellogg Foundation,352,Michigan Roundtable for Diversity and Inclusion,1350000,2012,"1,000,000 - 2,999,999"
300,Kellogg Foundation,362,Midnight Golf Program,85000,2011,"50,000 - 99,999"
300,Kellogg Foundation,368,Mosaic Youth Theatre of Detroit,100000,2013,"100,000 - 249,999"
300,Kellogg Foundation,384,Neighborhood Service Organization,400000,2012,"250,000 - 499,999"
300,Kellogg Foundation,386,"New Detroit, Inc",15000,2011,"10,000 - 49,999"
300,Kellogg Foundation,386,"New Detroit, Inc",20000,2012,"10,000 - 49,999"
300,Kellogg Foundation,386,"New Detroit, Inc",750000,2012,"500,000 - 999,999"
300,Kellogg Foundation,389,New Paradigm for Education,200000,2012,"100,000 - 249,999"
300,Kellogg Foundation,395,Northend Community Development Corporation,35000,2012,"10,000 - 49,999"
300,Kellogg Foundation,400,"One of Us, Inc",75000,2012,"50,000 - 99,999"
300,Kellogg Foundation,417,"Project for Public Spaces, Inc",7000,2012,"2,000 - 9,999"
300,Kellogg Foundation,420,Province of St Joseph of the Capuchin Order,180000,2011,"100,000 - 249,999"
300,Kellogg Foundation,433,Replanting Roots,50000,2013,"50,000 - 99,999"
300,Kellogg Foundation,434,"Restaurant Opportunities Center United, Inc",35000,2013,"10,000 - 49,999"
300,Kellogg Foundation,434,"Restaurant Opportunities Center United, Inc",500000,2012,"500,000 - 999,999"
300,Kellogg Foundation,445,School District of the City of Detroit,25000,2012,"10,000 - 49,999"
300,Kellogg Foundation,460,Southwest Detroit Business Association,7500,2013,"2,000 - 9,999"
300,Kellogg Foundation,460,Southwest Detroit Business Association,50000,2013,"50,000 - 99,999"
300,Kellogg Foundation,460,Southwest Detroit Business Association,250000,2012,"250,000 - 499,999"
300,Kellogg Foundation,461,Southwest Detroit Community Benefits Coalition,125000,2013,"100,000 - 249,999"
300,Kellogg Foundation,463,Southwest Housing Solutions Corporation,2000000,2012,"1,000,000 - 2,999,999"
300,Kellogg Foundation,463,Southwest Housing Solutions Corporation,2634564,2012,"1,000,000 - 2,999,999"
300,Kellogg Foundation,467,"Sphinx Organization, Inc",5000,2013,"2,000 - 9,999"
300,Kellogg Foundation,467,"Sphinx Organization, Inc",15000,2013,"10,000 - 49,999"
300,Kellogg Foundation,475,St John Hospital and Medical Center,200000,2013,"100,000 - 249,999"
300,Kellogg Foundation,475,St John Hospital and Medical Center,1200000,2011,"1,000,000 - 2,999,999"
300,Kellogg Foundation,481,State Voices,50000,2013,"50,000 - 99,999"
300,Kellogg Foundation,481,State Voices,313000,2011,"250,000 - 499,999"
300,Kellogg Foundation,497,"Third Sector New England, Inc",37500,2011,"10,000 - 49,999"
300,Kellogg Foundation,511,United Way for Southeastern Michigan,2250000,2011,"1,000,000 - 2,999,999"
300,Kellogg Foundation,516,University of Detroit Mercy,305357,2012,"250,000 - 499,999"
300,Kellogg Foundation,516,University of Detroit Mercy,750000,2013,"500,000 - 999,999"
300,Kellogg Foundation,518,University Preparatory Academy,700000,2011,"500,000 - 999,999"
300,Kellogg Foundation,524,Vanguard Community Development Corporation,150000,2013,"100,000 - 249,999"
300,Kellogg Foundation,533,"Warren-Connor Development Coalition, Inc",90000,2011,"50,000 - 99,999"
300,Kellogg Foundation,533,"Warren-Connor Development Coalition, Inc",645000,2012,"500,000 - 999,999"
300,Kellogg Foundation,534,Wayne Children's Healthcare Access Program,1500000,2012,"1,000,000 - 2,999,999"
300,Kellogg Foundation,539,Wayne State University,5000,2013,"2,000 - 9,999"
300,Kellogg Foundation,539,Wayne State University,10000,2012,"10,000 - 49,999"
300,Kellogg Foundation,539,Wayne State University,750000,2012,"500,000 - 999,999"
300,Kellogg Foundation,560,YWCA of Metropolitan Detroit,261000,2011,"250,000 - 499,999"
305,Knight Foundation,24,Arab American National Museum,100000,2010,"100,000 - 249,999"
305,Knight Foundation,24,Arab American National Museum,750000,2012,"500,000 - 999,999"
305,Knight Foundation,28,ArtPlace - Nonprofit Finance Fund,4000000,2011,"3,000,000 +"
305,Knight Foundation,48,Black Male Engagement Fund,20800,2012,"10,000 - 49,999"
305,Knight Foundation,48,Black Male Engagement Fund,216000,2012,"100,000 - 249,999"
305,Knight Foundation,52,Bollywood Music Festival - Michigan Philharmonic,40000,2011,"10,000 - 49,999"
305,Knight Foundation,111,Community PlanIT,675000,2011,"500,000 - 999,999"
305,Knight Foundation,127,"Detroit Area Pre-College Engineering Program, Inc",920520,2010,"500,000 - 999,999"
305,Knight Foundation,157,Detroit Institute of the Arts - Metro Area Outreach,250000,2011,"250,000 - 499,999"
305,Knight Foundation,158,Detroit International Jazz Festival,100000,2010,"100,000 - 249,999"
305,Knight Foundation,174,Detroit SOUP,80000,2012,"50,000 - 99,999"
305,Knight Foundation,175,Detroit Symphony Orchestra,90000,2011,"50,000 - 99,999"
305,Knight Foundation,175,Detroit Symphony Orchestra,2250000,2012,"1,000,000 - 2,999,999"
305,Knight Foundation,186,Digital Public Library of America: Open Knowledge Commons,1000000,2012,"1,000,000 - 2,999,999"
305,Knight Foundation,240,Girls Who Code,435000,2012,"250,000 - 499,999"
305,Knight Foundation,246,Great Lakes Chamber Music Festival - Detroit Chamber Winds,20000,2011,"10,000 - 49,999"
305,Knight Foundation,256,Hatch Detroit,50000,2011,"50,000 - 99,999"
305,Knight Foundation,275,iCritic Detroit,57500,2012,"50,000 - 99,999"
305,Knight Foundation,295,KaBOOM!,1510000,2011,"1,000,000 - 2,999,999"
305,Knight Foundation,303,Knight Detroit Children's Book Fair at Charles H. Wright Museum of African American History,750000,2012,"500,000 - 999,999"
305,Knight Foundation,304,Knight Detroit Museum Fund,2250000,2012,"1,000,000 - 2,999,999"
305,Knight Foundation,317,Live from Orchestra Hall digital content - Detroit Symphony Orchestra,230000,2012,"100,000 - 249,999"
305,Knight Foundation,320,"Living Cities, Inc",3000000,2010,"3,000,000 +"
305,Knight Foundation,321,Local Data,300000,2012,"250,000 - 499,999"
305,Knight Foundation,329,Marygrove College,50000,2010,"50,000 - 99,999"
305,Knight Foundation,349,Michigan Opera Theatre,1000000,2012,"1,000,000 - 2,999,999"
305,Knight Foundation,365,MiVote.org - Detroit Educational Television Foundation,200000,2010,"100,000 - 249,999"
305,Knight Foundation,366,Mobilize.org: Democracy 2.0 - Mobilizing America's Youth,1000000,2011,"1,000,000 - 2,999,999"
305,Knight Foundation,368,Mosaic Youth Theatre of Detroit,50000,2010,"50,000 - 99,999"
305,Knight Foundation,372,Museum of Contemporary Art Detroit (MOCAD),100000,2010,"100,000 - 249,999"
305,Knight Foundation,377,National Citizenship Collaboration - Immigrant Legal Resource Center,2345000,2011,"1,000,000 - 2,999,999"
305,Knight Foundation,411,Plowshares Theatre Company,50000,2010,"50,000 - 99,999"
305,Knight Foundation,426,Random Acts of Culture: Detroit - Sphinx Organization,30000,2010,"10,000 - 49,999"
305,Knight Foundation,432,Renegade' Series - University Musical Society,50000,2011,"50,000 - 99,999"
305,Knight Foundation,436,"River Resurgence Pageant: Matrix Theatre Company, Inc",50000,2010,"50,000 - 99,999"
305,Knight Foundation,458,"Southwest Community Mental Health Services Group, Inc",6000,2010,"2,000 - 9,999"
305,Knight Foundation,467,"Sphinx Organization, Inc",125000,2010,"100,000 - 249,999"
305,Knight Foundation,467,"Sphinx Organization, Inc",1000000,2012,"1,000,000 - 2,999,999"
305,Knight Foundation,468,Springboard for the Arts,75000,2011,"50,000 - 99,999"
305,Knight Foundation,484,Student African American Brotherhood,205000,2012,"100,000 - 249,999"
305,Knight Foundation,526,Visiting Artists for Detroit School of Arts - University of Michigan Ann Arbor,2250000,2012,"1,000,000 - 2,999,999"
305,Knight Foundation,548,Wireless Internet Infrastructure - New America Foundation,250000,2011,"250,000 - 499,999"
305,Knight Foundation,550,"Women of Tomorrow: Philadelphia, Detroit, Charlotte, Palm Beach - Women of Tomorrow Mentor and Scholarship Program",2999923,2010,"1,000,000 - 2,999,999"
307,Kresge Foundation,2,555 Nonprofit Studio Gallery,10000,2012,"10,000 - 49,999"
307,Kresge Foundation,4,Accounting Aid Society,150000,2012,"100,000 - 249,999"
307,Kresge Foundation,16,Allied Media Projects,150000,2012,"100,000 - 249,999"
307,Kresge Foundation,21,American Civil Liberties Union Fund of Michigan,225000,2012,"100,000 - 249,999"
307,Kresge Foundation,25,Arab Community Center for Economic and Social Services,100000,2012,"100,000 - 249,999"
307,Kresge Foundation,25,Arab Community Center for Economic and Social Services,200000,2013,"100,000 - 249,999"
307,Kresge Foundation,27,ARISE Detroit,300000,2011,"250,000 - 499,999"
307,Kresge Foundation,29,Arts & Scraps,40000,2012,"10,000 - 49,999"
307,Kresge Foundation,30,"Arts League of Michigan, Inc",70000,2012,"50,000 - 99,999"
307,Kresge Foundation,45,Big Brothers Big Sisters of Metropolitan Detroit,150000,2011,"100,000 - 249,999"
307,Kresge Foundation,80,Central Detroit Christian Community Development Corporation,25000,2012,"10,000 - 49,999"
307,Kresge Foundation,80,Central Detroit Christian Community Development Corporation,341270,2013,"250,000 - 499,999"
307,Kresge Foundation,82,Charles H. Wright Museum of African American History,170000,2012,"100,000 - 249,999"
307,Kresge Foundation,96,Citizens Research Council of Michigan,5600,2013,"2,000 - 9,999"
307,Kresge Foundation,96,Citizens Research Council of Michigan,266170,2012,"250,000 - 499,999"
307,Kresge Foundation,98,City Connect Detroit,48750,2011,"10,000 - 49,999"
307,Kresge Foundation,98,City Connect Detroit,280000,2011,"250,000 - 499,999"
307,Kresge Foundation,105,College for Creative Studies,40000,2011,"10,000 - 49,999"
307,Kresge Foundation,105,College for Creative Studies,90000,2012,"50,000 - 99,999"
307,Kresge Foundation,105,College for Creative Studies,150000,2012,"100,000 - 249,999"
307,Kresge Foundation,105,College for Creative Studies,150000,2011,"100,000 - 249,999"
307,Kresge Foundation,105,College for Creative Studies,300000,2012,"250,000 - 499,999"
307,Kresge Foundation,105,College for Creative Studies,1769500,2012,"1,000,000 - 2,999,999"
307,Kresge Foundation,122,Cultural Alliance of Southeastern Michigan,255000,2012,"250,000 - 499,999"
307,Kresge Foundation,127,"Detroit Area Pre-College Engineering Program, Inc",20000,2011,"10,000 - 49,999"
307,Kresge Foundation,127,"Detroit Area Pre-College Engineering Program, Inc",300000,2012,"250,000 - 499,999"
307,Kresge Foundation,128,Detroit Artists Market,30000,2012,"10,000 - 49,999"
307,Kresge Foundation,131,Detroit Catholic Pastoral Alliance,200000,2011,"100,000 - 249,999"
307,Kresge Foundation,134,Detroit Childrens Choir,10000,2012,"10,000 - 49,999"
307,Kresge Foundation,144,Detroit Development Fund,100000,2012,"100,000 - 249,999"
307,Kresge Foundation,145,Detroit Economic Growth Association,200000,2012,"100,000 - 249,999"
307,Kresge Foundation,145,Detroit Economic Growth Association,213000,2013,"100,000 - 249,999"
307,Kresge Foundation,145,Detroit Economic Growth Association,350000,2011,"250,000 - 499,999"
307,Kresge Foundation,145,Detroit Economic Growth Association,350000,2012,"250,000 - 499,999"
307,Kresge Foundation,145,Detroit Economic Growth Association,1000000,2011,"1,000,000 - 2,999,999"
307,Kresge Foundation,145,Detroit Economic Growth Association,1200000,2012,"1,000,000 - 2,999,999"
307,Kresge Foundation,145,Detroit Economic Growth Association,1250000,2011,"1,000,000 - 2,999,999"
307,Kresge Foundation,145,Detroit Economic Growth Association,2500000,2012,"1,000,000 - 2,999,999"
307,Kresge Foundation,152,Detroit Hispanic Development Corporation,75000,2011,"50,000 - 99,999"
307,Kresge Foundation,153,Detroit Historical Society,100000,2012,"100,000 - 249,999"
307,Kresge Foundation,153,Detroit Historical Society,500000,2012,"500,000 - 999,999"
307,Kresge Foundation,156,Detroit Institute of the Arts,200000,2012,"100,000 - 249,999"
307,Kresge Foundation,156,Detroit Institute of the Arts,4000000,2011,"3,000,000 +"
307,Kresge Foundation,158,Detroit International Jazz Festival,60000,2012,"50,000 - 99,999"
307,Kresge Foundation,160,Detroit Land Bank Authority,250000,2013,"250,000 - 499,999"
307,Kresge Foundation,160,Detroit Land Bank Authority,600000,2011,"500,000 - 999,999"
307,Kresge Foundation,163,Detroit Parent Network,5000,2011,"2,000 - 9,999"
307,Kresge Foundation,163,Detroit Parent Network,300000,2011,"250,000 - 499,999"
307,Kresge Foundation,166,Detroit Public Library Friends Foundation,40000,2012,"10,000 - 49,999"
307,Kresge Foundation,169,Detroit Repertory Theatre,60000,2012,"50,000 - 99,999"
307,Kresge Foundation,171,"Detroit Riverfront Conservancy, Inc",75000,2012,"50,000 - 99,999"
307,Kresge Foundation,175,Detroit Symphony Orchestra,200000,2012,"100,000 - 249,999"
307,Kresge Foundation,175,Detroit Symphony Orchestra,500000,2012,"500,000 - 999,999"
307,Kresge Foundation,175,Detroit Symphony Orchestra,500000,2011,"500,000 - 999,999"
307,Kresge Foundation,179,Detroit Wayne County Health Authority,1000000,2011,"1,000,000 - 2,999,999"
307,Kresge Foundation,189,"Downtown Detroit Partnership, Inc",600000,2011,"500,000 - 999,999"
307,Kresge Foundation,189,"Downtown Detroit Partnership, Inc",650000,2011,"500,000 - 999,999"
307,Kresge Foundation,192,East Michigan Environmental Action Council,250000,2012,"250,000 - 499,999"
307,Kresge Foundation,193,Eastern Market Corporation,100000,2012,"100,000 - 249,999"
307,Kresge Foundation,193,Eastern Market Corporation,145000,2012,"100,000 - 249,999"
307,Kresge Foundation,193,Eastern Market Corporation,1000000,2011,"1,000,000 - 2,999,999"
307,Kresge Foundation,195,Edison Institute,200000,2012,"100,000 - 249,999"
307,Kresge Foundation,210,Excellent Schools Detroit,1000000,2012,"1,000,000 - 2,999,999"
307,Kresge Foundation,222,Focus: HOPE,250000,2012,"250,000 - 499,999"
307,Kresge Foundation,234,Friends of Belle Isle,300000,2012,"250,000 - 499,999"
307,Kresge Foundation,235,Friends School in Detroit,30000,2012,"10,000 - 49,999"
307,Kresge Foundation,242,Goodwill Industries of Greater Detroit,200000,2011,"100,000 - 249,999"
307,Kresge Foundation,258,Heat and Warmth Fund (THAW),100000,2012,"100,000 - 249,999"
307,Kresge Foundation,259,Heidelberg Project,30000,2011,"10,000 - 49,999"
307,Kresge Foundation,259,Heidelberg Project,50000,2012,"50,000 - 99,999"
307,Kresge Foundation,263,Henry Ford Health System Foundation,750000,2011,"500,000 - 999,999"
307,Kresge Foundation,265,Heritage Works,18000,2012,"10,000 - 49,999"
307,Kresge Foundation,265,Heritage Works,35000,2012,"10,000 - 49,999"
307,Kresge Foundation,267,Hilberry Theatre,50000,2012,"50,000 - 99,999"
307,Kresge Foundation,279,InsideOut Literary Arts Project,80000,2012,"50,000 - 99,999"
307,Kresge Foundation,283,Invest Detroit Foundation,400000,2011,"250,000 - 499,999"
307,Kresge Foundation,283,Invest Detroit Foundation,1000000,2012,"1,000,000 - 2,999,999"
307,Kresge Foundation,287,Jefferson East Business Association,175000,2012,"100,000 - 249,999"
307,Kresge Foundation,310,Lambert Sanctuaries Greater Woodward Community Development Corporation,240100,2012,"100,000 - 249,999"
307,Kresge Foundation,319,Living Arts,45000,2012,"10,000 - 49,999"
307,Kresge Foundation,322,Local Initiatives Support Corporation (LISC),750000,2012,"500,000 - 999,999"
307,Kresge Foundation,322,Local Initiatives Support Corporation (LISC),1000000,2011,"1,000,000 - 2,999,999"
307,Kresge Foundation,329,Marygrove College,25000,2012,"10,000 - 49,999"
307,Kresge Foundation,329,Marygrove College,110000,2013,"100,000 - 249,999"
307,Kresge Foundation,331,"Matrix Theatre Company, Inc",50000,2012,"50,000 - 99,999"
307,Kresge Foundation,331,"Matrix Theatre Company, Inc",140000,2012,"100,000 - 249,999"
307,Kresge Foundation,343,Michigan Community Resources,250000,2012,"250,000 - 499,999"
307,Kresge Foundation,343,Michigan Community Resources,500000,2011,"500,000 - 999,999"
307,Kresge Foundation,349,Michigan Opera Theatre,200000,2012,"100,000 - 249,999"
307,Kresge Foundation,349,Michigan Opera Theatre,250000,2012,"250,000 - 499,999"
307,Kresge Foundation,351,Michigan Philharmonic,10000,2012,"10,000 - 49,999"
307,Kresge Foundation,352,Michigan Roundtable for Diversity and Inclusion,200000,2012,"100,000 - 249,999"
307,Kresge Foundation,353,Michigan Science Center,70000,2012,"50,000 - 99,999"
307,Kresge Foundation,359,Michigan Women's Foundation,150000,2011,"100,000 - 249,999"
307,Kresge Foundation,362,Midnight Golf Program,50000,2011,"50,000 - 99,999"
307,Kresge Foundation,368,Mosaic Youth Theatre of Detroit,90000,2012,"50,000 - 99,999"
307,Kresge Foundation,370,Motown Historical Museum,25000,2012,"10,000 - 49,999"
307,Kresge Foundation,372,Museum of Contemporary Art Detroit (MOCAD),75000,2011,"50,000 - 99,999"
307,Kresge Foundation,372,Museum of Contemporary Art Detroit (MOCAD),100000,2012,"100,000 - 249,999"
307,Kresge Foundation,373,"Music Hall Center for the Performing Arts, Inc",160000,2012,"100,000 - 249,999"
307,Kresge Foundation,384,Neighborhood Service Organization,500000,2012,"500,000 - 999,999"
307,Kresge Foundation,390,New Urban Learning,370000,2011,"250,000 - 499,999"
307,Kresge Foundation,393,NextEnergy,50000,2011,"50,000 - 99,999"
307,Kresge Foundation,393,NextEnergy,135810,2012,"100,000 - 249,999"
307,Kresge Foundation,393,NextEnergy,400000,2013,"250,000 - 499,999"
307,Kresge Foundation,393,NextEnergy,700000,2012,"500,000 - 999,999"
307,Kresge Foundation,409,Pewabic Pottery,100000,2012,"100,000 - 249,999"
307,Kresge Foundation,413,Power House Productions,10000,2012,"10,000 - 49,999"
307,Kresge Foundation,422,PuppetART,17000,2012,"10,000 - 49,999"
307,Kresge Foundation,424,Rackham Symphony Choir,20000,2012,"10,000 - 49,999"
307,Kresge Foundation,444,Scarab Club,30000,2012,"10,000 - 49,999"
307,Kresge Foundation,457,Southeastern Michigan Health Association,750000,2012,"500,000 - 999,999"
307,Kresge Foundation,457,Southeastern Michigan Health Association,1424846,2011,"1,000,000 - 2,999,999"
307,Kresge Foundation,459,"Southwest Counseling Solutions, Inc",60000,2011,"50,000 - 99,999"
307,Kresge Foundation,460,Southwest Detroit Business Association,25000,2012,"10,000 - 49,999"
307,Kresge Foundation,460,Southwest Detroit Business Association,200000,2013,"100,000 - 249,999"
307,Kresge Foundation,460,Southwest Detroit Business Association,500000,2011,"500,000 - 999,999"
307,Kresge Foundation,463,Southwest Housing Solutions Corporation,160000,2012,"100,000 - 249,999"
307,Kresge Foundation,463,Southwest Housing Solutions Corporation,450000,2011,"250,000 - 499,999"
307,Kresge Foundation,465,"Southwest Solutions, Inc",7000,2012,"2,000 - 9,999"
307,Kresge Foundation,467,"Sphinx Organization, Inc",130000,2012,"100,000 - 249,999"
307,Kresge Foundation,479,Starfish Family Services,450000,2012,"250,000 - 499,999"
307,Kresge Foundation,500,"Transportation Riders United, Inc",50000,2011,"50,000 - 99,999"
307,Kresge Foundation,511,United Way for Southeastern Michigan,50000,2011,"50,000 - 99,999"
307,Kresge Foundation,512,University Cultural Center Association,150000,2012,"100,000 - 249,999"
307,Kresge Foundation,512,University Cultural Center Association,200000,2011,"100,000 - 249,999"
307,Kresge Foundation,512,University Cultural Center Association,500000,2012,"500,000 - 999,999"
307,Kresge Foundation,512,University Cultural Center Association,1000000,2011,"1,000,000 - 2,999,999"
307,Kresge Foundation,512,University Cultural Center Association,1000000,2012,"1,000,000 - 2,999,999"
307,Kresge Foundation,516,University of Detroit Mercy,250000,2011,"250,000 - 499,999"
307,Kresge Foundation,516,University of Detroit Mercy,375000,2011,"250,000 - 499,999"
307,Kresge Foundation,524,Vanguard Community Development Corporation,300000,2011,"250,000 - 499,999"
307,Kresge Foundation,525,Villages Community Development Corporation,75000,2012,"50,000 - 99,999"
307,Kresge Foundation,527,"Volunteers in Prevention, Probation and Prisons, Inc",125000,2011,"100,000 - 249,999"
307,Kresge Foundation,529,VSA Michigan,25000,2012,"10,000 - 49,999"
307,Kresge Foundation,532,WARM Training Center,250000,2012,"250,000 - 499,999"
307,Kresge Foundation,536,Wayne County Kidspace,218450,2012,"100,000 - 249,999"
307,Kresge Foundation,539,Wayne State University,10000,2012,"10,000 - 49,999"
307,Kresge Foundation,539,Wayne State University,89000,2011,"50,000 - 99,999"
307,Kresge Foundation,539,Wayne State University,200000,2012,"100,000 - 249,999"
307,Kresge Foundation,539,Wayne State University,245970,2012,"100,000 - 249,999"
307,Kresge Foundation,539,Wayne State University,300000,2012,"250,000 - 499,999"
307,Kresge Foundation,539,Wayne State University,500000,2011,"500,000 - 999,999"
307,Kresge Foundation,539,Wayne State University,675000,2011,"500,000 - 999,999"
307,Kresge Foundation,539,Wayne State University,750000,2011,"500,000 - 999,999"
307,Kresge Foundation,539,Wayne State University,1500000,2013,"1,000,000 - 2,999,999"
307,Kresge Foundation,539,Wayne State University,2000000,2011,"1,000,000 - 2,999,999"
307,Kresge Foundation,542,Wayne State University Press,70000,2012,"50,000 - 99,999"
307,Kresge Foundation,545,"WDET-FM, Public Radio in Detroit",16604,2011,"10,000 - 49,999"
307,Kresge Foundation,545,"WDET-FM, Public Radio in Detroit",60000,2012,"50,000 - 99,999"
307,Kresge Foundation,555,YMCA of Metropolitan Detroit,55000,2012,"50,000 - 99,999"
307,Kresge Foundation,557,Young Nation,20000,2012,"10,000 - 49,999"
333,McGregor Fund,4,Accounting Aid Society,180000,2011,"100,000 - 249,999"
333,McGregor Fund,17,Alternatives for Girls,900000,2011,"500,000 - 999,999"
333,McGregor Fund,68,Capuchin Soup Kitchen,75000,2012,"50,000 - 99,999"
333,McGregor Fund,81,Central United Methodist Church Community Development Corporation,80000,2012,"50,000 - 99,999"
333,McGregor Fund,81,Central United Methodist Church Community Development Corporation,90000,2011,"50,000 - 99,999"
333,McGregor Fund,102,Coalition on Temporary Shelter,300000,2011,"250,000 - 499,999"
333,McGregor Fund,105,College for Creative Studies,1000000,2010,"1,000,000 - 2,999,999"
333,McGregor Fund,109,Community Health and Social Services Center,50000,2012,"50,000 - 99,999"
333,McGregor Fund,116,"Covenant Community Care, Inc",145000,2012,"100,000 - 249,999"
333,McGregor Fund,120,Crossroads of Michigan,100000,2012,"100,000 - 249,999"
333,McGregor Fund,153,Detroit Historical Society,800000,2010,"500,000 - 999,999"
333,McGregor Fund,156,Detroit Institute of the Arts,300000,2012,"250,000 - 499,999"
333,McGregor Fund,175,Detroit Symphony Orchestra,300000,2011,"250,000 - 499,999"
333,McGregor Fund,222,Focus: HOPE,5000,2011,"2,000 - 9,999"
333,McGregor Fund,225,"Forgotten Harvest, Inc",700000,2011,"500,000 - 999,999"
333,McGregor Fund,252,Greening of Detroit,250000,2010,"250,000 - 499,999"
333,McGregor Fund,258,Heat and Warmth Fund (THAW),50000,2012,"50,000 - 99,999"
333,McGregor Fund,322,Local Initiatives Support Corporation (LISC),200000,2012,"100,000 - 249,999"
333,McGregor Fund,331,"Matrix Theatre Company, Inc",150000,2011,"100,000 - 249,999"
333,McGregor Fund,349,Michigan Opera Theatre,150000,2011,"100,000 - 249,999"
333,McGregor Fund,368,Mosaic Youth Theatre of Detroit,50000,2011,"50,000 - 99,999"
333,McGregor Fund,372,Museum of Contemporary Art Detroit (MOCAD),120000,2010,"100,000 - 249,999"
333,McGregor Fund,384,Neighborhood Service Organization,1000000,2010,"1,000,000 - 2,999,999"
333,McGregor Fund,386,"New Detroit, Inc",100000,2012,"100,000 - 249,999"
333,McGregor Fund,410,"Pewabic Society, Inc",125000,2012,"100,000 - 249,999"
333,McGregor Fund,465,"Southwest Solutions, Inc",100000,2011,"100,000 - 249,999"
333,McGregor Fund,467,"Sphinx Organization, Inc",180000,2011,"100,000 - 249,999"
333,McGregor Fund,486,"Teach for America, Inc",300000,2012,"250,000 - 499,999"
333,McGregor Fund,509,"United Negro College Fund, Inc",45000,2012,"10,000 - 49,999"
